,Tissue,MDS1,MDS2
5036,leaves,7.120863097874286,-2.13496945667657
5037,leaves,7.7494847575690065,-3.938952114706246
5038,leaves,6.623597307403199,-1.846997001081631
5039,leaves,11.257412683919503,1.4913433632421853
5040,leaves,11.104835451989631,2.143351974143076
5041,leaves,10.293802498969548,2.4043792065445504
5042,leaves,7.17349801733621,0.22115424636782047
5043,leaves,6.305879360983482,0.4495784390545011
5044,leaves,5.957408556146094,-1.978656548116633
5045,leaves,9.956457361745041,1.2016987246569075
5046,leaves,7.922933763178604,2.753904717249981
5047,leaves,-0.29265143387632075,-5.408026933815289
5048,leaves,10.851587530052758,-3.307242515234792
5049,leaves,8.587683050191256,-2.8501589509909055
5050,leaves,10.013944117032645,-0.5961723999261737
5051,leaves,8.514237312222246,-0.9547656244310337
5052,leaves,-11.848983311935228,-1.0616017228334873
5053,leaves,-10.509210478901524,-2.4232540159149325
5054,leaves,12.397235880142768,2.597782065906387
5055,leaves,9.964994587187078,-2.0308350525137313
5056,leaves,9.717516210843218,-2.1299479867214326
5057,hypocotyl,-3.3903604719538243,1.4281753392071994
5058,cotyledon,-3.2670199399008255,-0.9326044254741727
5059,hypocotyl,-5.892933372779023,6.1911337365737555
5060,root,-4.262453705240619,7.856071336088031
5061,leaves,2.2145530951280534,1.1949538934449462
5062,flower,4.226674909298669,7.791143917511476
5063,flower,-7.565915709631871,-0.058943644112176785
5064,flower,-7.943181873174937,-0.02994783388812592
5065,flower,-7.699836345110825,0.36220872249765235
5066,flower,-7.528108272306138,0.5840328430879169
5067,flower,-6.316106133010082,0.9374552774839187
5068,flower,-5.291738576620977,1.5660594229392135
5069,flower,-6.122779397618751,1.3680366401680675
5070,flower,-5.532808033329892,1.4701593533663488
5071,inflorescence,-5.521260183368661,0.5103131018187129
5072,hypocotyl,-4.076763734294365,-0.3353359020582256
5073,cotyledon,-2.5807433145998213,0.6594460295518286
5074,root,-6.172092514417408,6.072265591991479
5075,root,-4.425516573816031,7.83092874549141
5076,leaves,1.918280157952897,1.2421433583312984
5077,flower,-7.079447557590086,0.895534857354439
5078,flower,-7.522625882540701,0.33075394468802416
5079,flower,-8.270648891487948,0.2184597575680891
5080,flower,-7.305776141942907,0.8720746294082765
5081,flower,-7.534217112907005,0.9413188079958894
5082,flower,-5.8708902278750745,1.0234009492976026
5083,flower,-5.512437721267772,1.4360335585055395
5084,flower,2.851318966043107,7.3270848576095
5085,flower,-5.626277283252533,1.1656505159227035
5086,inflorescence,-5.436086805005149,0.764120429041089
5087,leaves,-5.11073290736783,-3.4498402902742007
5088,leaves,-4.421906285030969,-2.938511420762461
5089,leaves,-4.539636834697018,-3.680403561740767
5090,leaves,-3.846859598865346,-2.6090687702776725
5091,leaves,-2.382330751348435,-2.671623569157225
5092,leaves,-3.532372948461838,-3.4940527164807
5093,leaves,-6.298806423845209,-11.162016230981283
5094,leaves,-3.212198342480466,-3.0098434283879874
5095,leaves,-3.4900491771758473,-3.245303961761033
5096,leaves,-3.094447062763459,-3.7772159328733883
5097,leaves,-3.028518799703726,-3.9077324500924266
5098,leaves,-2.5901424620822624,-5.5813648447020014
5099,leaves,-2.6707995579144455,-7.044268378701771
5100,leaves,-2.169144889770478,-4.436459052985309
5101,leaves,-2.237745737664027,-4.94520151900489
5102,leaves,-1.997352560010883,-3.0297786321049727
5103,leaves,-2.0389705822201645,-4.631815630920668
5104,leaves,-3.207631352100445,-3.829856725536184
5105,root,-2.60055791942655,7.317531871192077
5106,inflorescence,-4.218947315761618,0.3654319025108529
5107,root,-8.399764184482196,1.3336473377512639
5108,root,-9.636743690151699,0.37910360213825833
5109,root,6.93869296211408,8.464940202851825
5110,root,6.749576811470123,8.378042628015876
5111,root,6.391883487669834,8.478223822429518
5112,root,-9.68423561657938,-0.39704236348700334
5113,root,-10.52002123116873,-0.8745882803973901
5114,root,-9.503736108074238,3.2129310903984165
5115,root,-9.801569240080136,2.590892237754023
5116,root,-6.640066182736954,6.9307644594431865
5117,root,5.904332276919823,9.553669787868293
5118,root,5.186730172618106,9.357628886844713
5119,root,0.607387506384098,9.711617302101198
5120,root,-9.207794914834238,2.34285825627438
5121,root,-6.70870522127302,0.01567227556627302
5122,root,8.812194150277403,6.038854438661959
5123,root,-7.731217929818625,0.8659997905175536
5124,root,9.175283632776921,5.770570664297209
5125,root,8.308423875878152,5.5903095151133515
5126,root,-9.914797776061084,-2.0422828262276336
5127,root,1.3866074816978358,10.759356481780994
5128,root,3.399931400927621,9.49911284504521
5129,root,-9.42727674267039,1.9994111594476711
5130,root,-4.309402343350803,9.940098504750726
5131,root,-8.501069232561111,0.06543591336662541
5132,root,-7.697132807926624,1.0630153506197126
5133,root,-9.523546980802982,-0.47086129163575124
5134,root,-8.357425349443622,3.4365185765061916
5135,root,-8.23415046088658,2.9233511834914045
5136,root,-8.983753158337704,3.226566618384028
5137,root,-9.011803090759091,0.4415988255139061
5138,root,-8.721866649901294,2.4702705755391734
5139,root,-9.990138855907976,1.3861036629956873
5140,root,-9.0509545836185,2.6893291281444007
5141,root,-9.333020284328056,1.8498587305469385
5142,root,-9.5167521662343,1.7467841671675366
5143,root,-9.328581790209544,2.5450631863704403
5144,root,-1.4844152095733536,10.107743916826466
5145,root,-8.68163490975123,3.3129711719022925
5146,root,-3.6951742704080157,9.641620064568821
5147,root,-8.808452555389323,1.547562170325212
5148,root,-8.671885598682502,-0.018000606507304697
5149,root,-8.208627643591392,2.5955619654650577
5150,root,6.353545563811869,9.370268801069729
5151,root,6.41736106005489,9.497437772723071
5152,root,-8.520505398806536,3.044889571085979
5153,root,6.307272021338318,9.671489851380292
5154,root,-8.528220477888771,4.528571374908653
5155,root,-8.503184608478945,4.740538322334669
5156,root,-8.654717467727592,4.990641905643487
5157,root,1.115400999123689,9.24286227679768
5158,root,3.8602165857496367,8.856319864953727
5159,root,-7.910010681999451,4.093086246451329
5160,root,-10.083652980436197,4.302599938612359
5161,root,-9.86054449605411,3.7798725636595494
5162,root,-9.354595276808386,3.350504833906408
5163,root,5.79228843684893,9.45059202296393
5164,root,-4.372132906965859,7.08150076965333
5165,root,-4.398769965794669,7.199334315617887
5166,root,-4.471944544131391,7.373558974865828
5167,root,-6.498141179065224,5.390064852487828
5168,root,-5.9540153156760836,6.167838032231962
5169,root,-6.6877107426646205,5.607113111621434
5170,root,6.61239520273045,9.631147674478916
5171,root,-10.930430493613981,1.2997489733669871
5172,root,-9.843953151632618,-0.3729037042640493
5173,leaves,-0.03525170318973582,-0.5597048398673385
5174,leaves,-0.05790858366813615,0.5491783879502131
5175,leaves,2.218802744181345,0.6980366223964276
5176,leaves,3.3015575559035235,0.7431367967983156
5177,leaves,-0.36355810102988156,-0.37484225136482663
5178,leaves,4.291402896990937,1.9381681640016275
5179,leaves,4.556437482116429,2.252644180842692
5180,leaves,3.9339520886993693,3.536907628452401
5181,leaves,-3.1819548636843975,-1.5045133567247946
5182,leaves,-1.6662662402247925,-0.11650474437976405
5183,leaves,-0.27679767052437065,0.8419284896518036
5184,leaves,3.3064751785808104,0.2972791567862091
5185,root,0.9959348515036158,9.973831048151915
5186,root,-8.329439671263897,2.303269993482212
5187,root,1.4579122388914736,11.073263389669965
5188,root,-7.53033364744377,4.539949572684443
5189,root,-8.43006555956412,4.468155691578438
5190,root,-9.319120804116643,3.6671046188349417
5191,leaves,-1.8991723580474789,-1.2634910577347578
5192,leaves,-1.912786113772055,-1.620740747849999
5193,leaves,0.8886825440740963,0.19866415613409863
5194,leaves,0.1727608212369638,-0.6215727487696193
5195,leaves,1.6200925984886387,-0.06472806082142149
5196,leaves,1.250325739061333,-0.33300857234304676
5197,leaves,0.25129852561737437,0.1322068676520125
5198,leaves,1.3606538630592993,0.753471408144835
5199,leaves,-1.2927374616275593,0.17425865965160126
5200,leaves,-1.003442642922775,1.3121972936167334
5201,leaves,-3.272360246437783,-3.3457100882809616
5202,leaves,-2.871573551462751,-3.941800473794662
5203,leaves,-2.7451721103412967,-3.5741959842159123
5204,leaves,-2.703740671321211,-3.5662439099782426
5205,leaves,-3.4837718341729413,-3.1499890068306566
5206,leaves,-0.04928952242905425,-4.277403728907704
5207,leaves,0.4701228859337813,-3.070239507776546
5208,leaves,-0.9111952879609077,-3.0658409120256764
5209,leaves,6.283505953923689,-4.408196570586133
5210,leaves,2.867154839184122,-6.265056128365365
5211,leaves,-1.5205604698898094,-1.9982024251407036
5212,leaves,-1.922694571048033,-2.274098415596765
5213,leaves,-1.1901259525201393,-1.4850607920377787
5214,leaves,-1.5648903107311711,-2.4090079165235
5215,leaves,1.1098903153564927,-1.743812138129324
5216,leaves,0.8919087520000571,-1.9028880177619274
5217,leaves,0.8337183579399416,-0.32198849943203034
5218,leaves,-0.32357069024394763,-0.06585955999296483
5219,leaves,-1.7799352294652273,-2.261401849372554
5220,leaves,-2.3799462734430152,-2.243830852451933
5221,leaves,-1.6769338798360898,-2.613341964964351
5222,leaves,-1.8855943505354158,-2.0189115479513613
5223,leaves,-7.916177661966949,-18.11757990599634
5224,leaves,-9.86742952999362,-16.150376451498044
5225,leaves,-7.991027195980381,-18.18545491656141
5226,leaves,-5.588753782194938,-17.588009995498254
5227,flower,-8.7441342638391,-17.909901270836205
5228,flower,-8.730956465311891,-17.916405780194815
5229,leaves,1.789761638032654,-17.147740266309963
5230,inflorescence,-7.293555185623156,0.7242439701914112
5231,inflorescence,-8.100308639615658,1.0942489990760131
5232,inflorescence,-7.449661823589018,1.0680708572800885
5233,inflorescence,-8.213437177167826,1.0513764566920154
5234,root,-2.7187515161897764,7.3683987483203035
5235,root,-2.632738594458803,7.456111786331062
5236,root,-2.762727973687387,7.6982873424779035
5237,root,-2.59236771624977,8.798988184684102
5238,root,-2.4983226150045756,8.311040091206802
5239,root,-1.9455663081025438,8.062462713095922
5240,root,-2.92705819468268,6.303535287163858
5241,root,-2.6734365367990565,6.793115161197618
5242,root,-2.7061165386321124,6.06443151316957
5243,root,-3.4746183248532576,6.086259035375905
5244,root,-3.3027795532518844,6.3572360190759225
5245,root,-3.4136036223264155,7.052533085609566
5246,root,-2.868528936139661,6.124599951848644
5247,root,-2.531231382556395,6.351254358532532
5248,root,-3.084943296249089,6.009253486714298
5249,root,-3.4341529441891185,6.161713725376085
5250,root,-3.244833880073022,6.239415912417053
5251,root,-3.647727242893618,6.474788277489724
5252,root,-3.2362125879257753,6.140988235083405
5253,root,-2.8172166307953,6.274191148014408
5254,root,-2.9923138816229327,6.283514658845018
5255,root,-3.4786403004060777,5.882279254522535
5256,root,-3.3103623774814963,6.735184062000157
5257,root,-3.403195947580697,6.463131766619992
5258,root,-2.1027305781561805,7.668296783076754
5259,root,-2.0905115232372076,7.55644121407837
5260,root,-2.090192015504588,7.280164270823289
5261,root,-2.235692698392914,7.94497666331207
5262,root,-2.6108574711895733,8.026254828654716
5263,root,-3.000579274916441,8.601871338638857
5264,root,-2.5954099843132283,6.405346571202878
5265,root,-2.680273698183608,6.830247945868924
5266,root,-1.8297302179795847,6.660961101674945
5267,root,-3.1087238831238984,6.333013106485088
5268,root,-3.029610836905878,6.702677851949939
5269,root,-2.953946061383755,6.990654994993607
5270,root,-2.3087040574514237,8.319322798353744
5271,root,-2.3591387117913727,7.779469255031108
5272,root,-2.468304102456893,7.750631720281776
5273,root,-2.9735207558395653,8.21377510810605
5274,root,-2.832250410900997,8.703480623117777
5275,root,-2.452975951623039,8.725033634772231
5276,root,-2.842870563962798,6.026908106930567
5277,root,-2.3048202055502918,6.151631566547419
5278,root,-3.3231472269928073,6.362086941051577
5279,root,-3.770658259834064,6.761321203701372
5280,root,-2.594459725512089,6.351518395066359
5281,root,-2.9724204008918536,7.047969870745792
5282,root,-2.548353637155403,6.141173439611879
5283,root,-2.687915633928958,6.088453196033287
5284,root,-2.289857866494928,6.767782722120381
5285,root,-3.5452880608651705,6.025058688015136
5286,root,-3.068718588555546,6.5657604812921235
5287,root,-2.778624708618005,5.756881587054096
5288,root,-2.612216404166651,6.601689626787687
5289,root,-2.550662923280493,6.458346381471316
5290,root,-2.688831245347516,7.592508618537762
5291,root,-3.5631584714295346,6.5048413221836805
5292,root,-3.6025647308481688,6.052225213591872
5293,root,-3.4202178977332176,6.036670982926517
5294,root,-3.4104365761524558,5.742027159989719
5295,root,-2.5909873794598894,6.288127664093775
5296,root,-2.6666981397257157,6.496845331031785
5297,root,-4.022620230307128,6.147665067427721
5298,root,-3.3838740799023195,6.356237335063449
5299,root,-3.775378687939007,6.605322741858351
5300,root,-2.920719976667491,7.293984612453898
5301,root,-2.9941122516537875,7.099869560240608
5302,root,-2.5767905979461263,6.712621540673916
5303,root,-2.54739250039735,9.209368030009989
5304,root,-1.7180328577244648,8.11045582580501
5305,root,-2.691966699714793,8.896240155537674
5306,root,-2.8098799693801815,6.554771695512369
5307,root,-2.9952386328297727,6.081761251189135
5308,root,-2.6832865475964063,6.227096627872331
5309,root,-3.294784451461385,6.391529503451839
5310,root,-3.3152100224875705,6.535765463418524
5311,root,-2.6646684293038407,6.182592993075156
5312,root,-2.538732345190185,5.745040194747453
5313,root,-2.4812385767226166,6.774881456851567
5314,root,-2.413769858637496,6.693475972599865
5315,root,-3.4297670869361543,6.033151587054403
5316,root,-3.207512726847529,6.958821208937092
5317,root,-3.143481163804977,6.217152110568435
5318,root,-2.624683700593114,6.309195798762931
5319,root,-2.776478434846363,6.06922585086169
5320,root,-3.6026245457618113,6.04340651184723
5321,root,-3.1699577531267042,6.464006812955363
5322,root,-3.648608720206181,6.067754383831287
5323,root,-3.72570260395611,6.874496985914688
5324,root,-3.6039471943511208,5.088538037046507
5325,root,-2.097828028517408,6.942381822388901
5326,root,-2.0770589282570184,7.357419476643444
5327,root,-2.800861015661544,8.579464047004212
5328,root,-2.2467567024091677,8.45643525938314
5329,root,-2.9311663976686373,8.063693512288514
5330,leaves,5.175391494413752,0.1517596211315253
5331,flower,-6.414211208108721,-0.8020386768877396
5332,root,-0.8978041987863185,7.3973588444587355
5333,inflorescence,-0.45975568796285604,1.6714617943770615
5334,inflorescence,-0.04711349937953303,1.7768504742165339
5335,leaves,0.18132205115971983,-0.04671448979735329
5336,inflorescence,-4.169957492191783,0.7759775378438026
5337,leaves,-0.011818803679157053,-0.5273783977406356
5338,leaves,0.22680996064676276,-0.8067906552503196
5339,root,-3.4999626174097536,7.291897119209693
5340,leaves,-0.3987100587869106,0.38184736059704183
5341,root,-3.961640276699204,7.056652317439384
5342,inflorescence,-0.3128604151027973,1.5752254053908454
5343,leaves,0.3924247354042222,-0.18106688619701322
5344,leaves,0.525872340903498,-0.21112995460749026
5345,root,-2.8467081286053864,7.475896341057948
5346,root,-2.7738127934869237,7.615570379357148
5347,inflorescence,3.4988077200504204,5.413821198891483
5348,leaves,0.04695228541975393,-1.1158000149349467
5349,root,-3.4108646819246724,7.121352491165169
5350,root,-3.6250060056605373,6.55963254223967
5351,inflorescence,-4.554217488917632,0.36185414418192047
5352,inflorescence,-4.4786568997487315,0.5517710618865207
5353,inflorescence,-4.265180845986521,0.8753537217897397
5354,leaves,0.08950276141194842,0.3340192994280392
5355,leaves,-0.39871005883498356,0.3818473603883277
5356,root,-3.1367140068583943,7.049976501577778
5357,root,-3.4344991228877078,6.892059417110695
5358,root,-4.963086103907659,6.383030589892442
5359,root,-5.072338395153209,6.011839354421772
5360,root,-5.063868645418135,5.939108709087622
5361,root,-3.1436328312022344,7.624650021800209
5362,root,-4.298756192147271,6.946145493567986
5363,root,-4.508615852255766,7.172403600062681
5364,root,-4.658533406427638,6.662565931271274
5365,root,-4.324022106645345,5.799778335007989
5366,leaves,2.468202470834651,2.413280097028359
5367,leaves,-6.739853949417089,-7.773577189757939
5368,leaves,6.510766870683032,0.5479326559287868
5369,leaves,7.271054929028511,2.729288040095018
5370,leaves,7.89925778576061,2.077700981799508
5371,leaves,8.756786225421257,3.3286573856716024
5372,leaves,-4.083792194129725,-4.541802969341045
5373,leaves,-4.350595889178524,-4.4482459671508385
5374,leaves,4.898245079247138,-5.6492318426872306
5375,root,0.4317820609916973,9.057069578305823
5376,root,-4.491895030285462,6.047970627591101
5377,root,-4.683457083994895,5.649440360546302
5378,root,-4.639234133900436,5.226946781615918
5379,root,-5.379675987042913,5.274973244684599
5380,root,-4.119390434937775,6.1022248288548155
5381,root,-4.644344821516877,5.738252816557592
5382,root,-4.848201725493016,5.337787906399931
5383,root,-4.726559608365852,5.411041063852435
5384,leaves,3.75259866147146,1.5899790292993314
5385,leaves,4.091822615878977,0.6725289897934457
5386,leaves,3.7256303391046597,0.27943357921525613
5387,leaves,4.693410566927113,0.7069180093314866
5388,leaves,3.5154101224936585,1.427190412447475
5389,leaves,3.8978567069201557,1.8937248327247267
5390,leaves,3.9491481773253203,1.7987482943667807
5391,leaves,4.323053486765987,3.030126794618759
5392,leaves,4.7460843651662685,1.3752169386784339
5393,leaves,1.9854149577042541,2.880241713031342
5394,leaves,2.2458567037840975,3.095159770028388
5395,leaves,2.7648855461623687,2.5761339810690624
5396,leaves,1.2077534551713727,1.9913135440354968
5397,leaves,1.8480617891067939,2.215460997126082
5398,leaves,1.4080264742408912,2.4142875306384033
5399,leaves,1.548085711090907,2.020231068242644
5400,leaves,1.6796987240796364,2.4687419696871413
5401,leaves,1.8527311656525316,2.270411548462131
5402,leaves,1.2633856249538091,2.1799738167753113
5403,leaves,2.4586397086909435,2.5762730027888296
5404,leaves,3.054745998927826,3.5441646065468624
5405,leaves,2.0779595178010863,1.933549382790095
5406,leaves,1.7922832218375597,1.982244683996112
5407,leaves,6.734699764268241,1.6262378015173111
5408,leaves,2.27051673264039,2.020307750183927
5409,leaves,2.21925451055887,1.4516013520720408
5410,leaves,4.720165168489395,2.1833521519995296
5411,leaves,2.212209021877021,1.0764806729060625
5412,leaves,2.960314242371534,0.9205874375025482
5413,leaves,2.4354235990506194,0.8231565307085051
5414,leaves,1.9790431809348326,1.6379099987909573
5415,leaves,6.033086344005128,3.835558133735962
5416,leaves,6.945025916870842,3.163611605822307
5417,leaves,2.363329914257424,1.2647460968369835
5418,leaves,2.0106074274013377,1.554161529738426
5419,leaves,2.4145555849857603,1.8766225309994458
5420,leaves,2.1506735626788926,1.814154234227798
5421,leaves,6.316472685483842,2.142613052779215
5422,leaves,6.87556170213188,2.751760086402651
5423,leaves,1.579801545011859,1.4310138150479692
5424,leaves,1.564598465183433,0.9124606933060863
5425,leaves,1.7824080657750312,1.2306547109560149
5426,leaves,1.6466081550147047,1.2043924764969989
5427,leaves,5.0353824519469415,2.673435137192192
5428,leaves,5.201623887145518,2.678698363033376
5429,leaves,1.316114166191923,1.2782672158200943
5430,leaves,1.019096694494224,1.3068235336702445
5431,leaves,0.019872400899602686,0.09917062889221454
5432,leaves,2.143426062205146,2.0100268255933655
5433,leaves,1.4614137615046074,1.0636762184006254
5434,leaves,-0.9430179077335583,0.19990906904407932
5435,leaves,3.7743956524643005,2.2367265459514987
5436,leaves,3.846266400144101,4.036833654640328
5437,leaves,4.429266972354439,3.640495691495401
5438,leaves,1.3216984079132925,1.3758659394303603
5439,leaves,0.8841360235866027,1.1103235853841193
5440,leaves,-0.7129083960653768,0.34128954760463737
5441,leaves,2.575297871347545,2.523737556395642
5442,leaves,1.6278182814661872,1.352132463583529
5443,leaves,-0.0574574442283174,0.3658692854342324
5444,leaves,4.1119994019331285,4.469404749542738
5445,leaves,4.791970418421069,5.060727375326304
5446,leaves,6.377788143699324,3.3775454134450427
5447,leaves,2.0190832252409665,1.6429864407604877
5448,leaves,1.6336760359162719,1.7528910735373484
5449,leaves,-0.027178024184466798,0.9077477169110518
5450,leaves,2.7256787661957764,2.1075421637488976
5451,leaves,2.1109857915430212,1.7360867107320443
5452,leaves,-0.8806415621084108,0.2197267169865065
5453,leaves,4.025809282150544,4.28131360954329
5454,leaves,4.5841485397348345,4.4837724381035065
5455,leaves,4.505773604937807,3.102916890892732
5456,leaves,2.3448521123048462,1.3523112085275812
5457,leaves,2.4297265170751,1.8882387214009164
5458,leaves,3.1010424175454134,1.9437582414117085
5459,leaves,4.266459241780808,2.2305758890460243
5460,leaves,5.542803868753346,4.366225092412132
5461,leaves,6.948119549267,3.9289184187074504
5462,leaves,2.232651455760212,1.142460089012536
5463,leaves,2.1320378815260708,1.5089264818330888
5464,leaves,3.0165860610334394,2.6893641107115487
5465,leaves,3.121851450217488,2.011405336879504
5466,leaves,3.9634125685247783,3.0422219064850324
5467,leaves,4.0449991197234825,2.3549382548557953
5468,leaves,2.5760783473482767,2.0164123099951197
5469,leaves,3.059935837830536,2.1481409382469723
5470,leaves,3.1622077823542303,2.764191341589804
5471,leaves,3.3943320459724764,2.141862544620572
5472,leaves,4.329694486071505,4.275538945788698
5473,leaves,4.123846267173663,4.404180276293618
5474,leaves,3.358342235050504,2.021847797514571
5475,leaves,2.747537326086011,1.5173372176240925
5476,leaves,4.316427706674154,3.16112471070112
5477,leaves,4.5472597834703725,1.5324074112304706
5478,leaves,4.789482736809299,4.333280203431497
5479,leaves,5.936009724406139,2.434126223882139
5480,leaves,2.2295217194578907,1.6429162658528813
5481,leaves,2.7912111340951617,0.8613979338401712
5482,leaves,4.114987168546216,2.4596038106175633
5483,leaves,3.4444165882363205,2.5127430582383843
5484,leaves,3.6891620184074245,3.5977539077740093
5485,leaves,2.9514107160530068,2.5609014636671876
5486,leaves,4.466067512202768,2.343880739222436
5487,leaves,3.679007069638795,2.4956362561510192
5488,leaves,5.1073949371606755,3.7314060142228693
5489,leaves,5.577631134018934,2.7875954146108635
5490,leaves,4.66447703623092,4.602899274962767
5491,leaves,5.664785557667116,3.9059439000260254
5492,leaves,1.4813242836094778,0.1367128257113455
5493,leaves,1.9857916606243666,0.6718677072665943
5494,leaves,0.7964841680336789,-0.19308775336517495
5495,leaves,3.8018250813630914,2.634507197835802
5496,leaves,4.173426221559566,1.8091981257043581
5497,leaves,1.7574442920031526,-0.6078906459902976
5498,leaves,3.193110002801909,3.01561353507033
5499,leaves,6.094937524342391,3.5419793368694314
5500,leaves,4.4486295409293195,3.16272616483301
5501,leaves,2.166554463834812,1.4662921247469038
5502,leaves,2.552909692103568,1.5172491172866345
5503,leaves,0.6202980151372051,0.7976389161970185
5504,leaves,3.98744811790607,3.658460647912469
5505,leaves,4.358505972773337,2.295676961748894
5506,leaves,-0.38098337522182646,0.22896364490655338
5507,leaves,3.538647333025984,2.7109765613920556
5508,leaves,5.767298802448954,2.796498298405417
5509,leaves,6.165225594623259,2.7267484247203293
5510,leaves,2.2484653441612483,1.5589040764295294
5511,leaves,1.9687846402885163,1.3764569719169966
5512,leaves,0.34151724451627663,0.31034655910989567
5513,leaves,3.3443393137410085,2.919323748234094
5514,leaves,3.108134951045492,2.5757750850508945
5515,leaves,-0.5981061222457202,-0.3009020119063071
5516,leaves,3.350469610137803,2.965446836018299
5517,leaves,4.143952813774201,3.0537153499245773
5518,leaves,4.771528717109848,3.6713784448926896
5519,leaves,0.40454107281788093,0.3048360646589847
5520,leaves,-0.0603771884316748,0.026056076976423675
5521,leaves,3.6460345702378882,4.052257057667586
5522,leaves,-0.2032743371976951,0.07789388524127343
5523,leaves,-0.2241038349627798,0.3145622258017612
5524,leaves,5.264123890778775,2.646620891710312
5525,leaves,-0.18290791478056184,0.43615458772503907
5526,leaves,0.7606768066371621,-0.03894011662434822
5527,leaves,5.532015116275152,4.555752787708118
5528,leaves,-0.39738325541917446,0.621630024322814
5529,leaves,0.7213736082000055,0.10592261754279181
5530,leaves,6.294692025517277,3.7235781170450744
5531,leaves,0.6981194182307623,0.7091240368300126
5532,leaves,1.4461185858360428,0.9302188836159451
5533,leaves,4.66845561015931,2.547259250175404
5534,leaves,1.2050545343726495,1.8899602555701478
5535,leaves,1.1889544637105007,1.720779090574763
5536,leaves,3.9488686799426325,2.8305838399360543
5537,leaves,1.676813213553747,0.24993250711316142
5538,leaves,3.4644299838281447,1.4455486673854225
5539,leaves,3.6000374205883623,2.397283075161419
5540,leaves,2.210704137856986,0.9362481503184036
5541,leaves,2.1701700317072916,0.8829215604875333
5542,leaves,3.985779012702381,1.6202343297201922
5543,leaves,1.3713067643244967,0.2597839789938146
5544,leaves,3.2234500633213363,0.7017191537452852
5545,leaves,3.481347007718908,4.018564793404308
5546,leaves,1.2757008074402663,0.7626141801604482
5547,leaves,0.6561488187627036,-0.11805490782504036
5548,leaves,5.026290629270102,2.0578319399567575
5549,leaves,1.3887889390321317,0.8496783348091808
5550,leaves,2.440137641789441,1.525338674483138
5551,leaves,3.3906828518347134,2.609367405596834
5552,leaves,0.7827173641706516,-0.16224325958246885
5553,leaves,2.5413182278261117,0.9053257356123371
5554,leaves,5.512714665720228,2.416589292731787
5555,leaves,1.3790567066701134,1.076998083077631
5556,leaves,-0.4527694858270018,0.5691218570392382
5557,leaves,0.7795595450856929,1.0076676670244227
5558,leaves,-0.10840415231287466,1.0923020900243208
5559,leaves,3.949777445468308,2.523905579596704
5560,leaves,1.8055048440074521,2.070271984933193
5561,leaves,1.3798079770610752,1.4417365554939974
5562,leaves,-0.4361607908674504,0.9163993262206043
5563,leaves,1.0768451745641479,1.4419242519993656
5564,leaves,0.2628911456253803,1.1055634280662783
5565,leaves,5.6780925189501845,1.433674874642353
5566,leaves,1.4612410287316853,1.5309877063248685
5567,leaves,1.4203817088359356,0.5207334910927603
5568,leaves,0.8290577147810441,0.9145630444226677
5569,leaves,2.0764476141690387,0.9767964209443042
5570,leaves,1.0282384272206058,1.1229158454614057
5571,leaves,4.450998342324886,2.132818662470252
5572,leaves,1.3198605204024172,2.399874644325884
5573,leaves,0.7585443579337339,0.7889658489100339
5574,leaves,-0.021553627310246726,0.10817017184742479
5575,leaves,4.67150291797362,3.250928529712678
5576,leaves,0.26405204928944975,-1.3659135646319955
5577,leaves,-0.5943568739298295,-0.24967865581163873
5578,leaves,4.583522756052952,2.896094204456712
5579,leaves,0.8581661376342565,1.2675949729151743
5580,leaves,1.08081176212685,1.3299494380034789
5581,leaves,5.33940743565237,3.4328298536299133
5582,leaves,1.222565960202711,0.48378806298885685
5583,leaves,0.810141022697367,0.34524907336503335
5584,leaves,5.510410148854854,4.458402441015278
5585,leaves,0.03753252002389881,0.4367191980946009
5586,leaves,0.8749832335717315,0.4373620614664183
5587,leaves,4.741283682977268,3.4335559294640126
5588,leaves,2.3509495655550783,2.2540014736011065
5589,leaves,1.1341793401245026,0.6091800455901918
5590,leaves,6.306232502086875,2.911595582911826
5591,leaves,0.4202241160315884,0.5352045430475484
5592,leaves,-0.09243502110686755,-1.2608121970629635
5593,leaves,6.263429142218656,2.5556633158496074
5594,leaves,2.371921450694346,1.7579645019265155
5595,leaves,2.6197003899735245,1.1202558049740967
5596,leaves,4.250873507933353,4.176802157343103
5597,leaves,2.8037690284673,2.1050832610214743
5598,leaves,1.11563361971982,1.7224824748271361
5599,leaves,5.067525777817918,4.337550815182633
5600,leaves,0.9768000261024803,0.04350204996167425
5601,leaves,1.4592482292489977,0.49636905892723643
5602,leaves,5.98016284713361,1.3704360298421143
5603,leaves,0.6177929530458415,0.352904350944398
5604,leaves,0.6965549559471359,0.3779879024937649
5605,leaves,5.141814210898429,2.201223537568126
5606,leaves,0.946726368435316,0.17867903160431453
5607,leaves,1.3947304350417578,1.153683255331479
5608,leaves,5.61424120604311,2.0245676962789743
5609,leaves,0.062293903871976926,0.768849227110202
5610,leaves,0.6659187862432243,0.6225933442607973
5611,leaves,4.068779403285665,2.557855388701507
5612,leaves,0.5903276431568181,0.1661023620537698
5613,leaves,0.7389295412127932,0.48732653724829866
5614,leaves,4.612460948413431,1.4516819688110194
5615,leaves,1.8300453643536354,-0.4490493075215193
5616,leaves,1.281905467328896,1.0339442975038111
5617,leaves,3.513207324494645,2.4091911163034467
5618,leaves,1.722370254712698,0.04697238021391594
